Date,Open,High,Low,Close,Volume
2015-12-21,37.5565126795,37.7379829113,37.4052908514,37.7304229736,8155500
2015-12-22,37.7908897401,38.2672463051,37.7077160511,38.2218780518,7185700
2015-12-23,38.3882430344,38.5545904887,38.3201920654,38.5016593933,6464100
2015-12-24,38.4184865413,38.5772711660,38.4184865413,38.4638519287,2312100
2015-12-28,38.2975142602,38.4184934557,38.2597059180,38.4109306335,4620900
2015-12-29,38.6604519030,38.7814310987,38.4941044273,38.7436256409,4134000
2015-12-30,38.7209374229,38.7663056999,38.5621527802,38.6075210571,6942900
2015-12-31,38.4789638939,38.4865267126,38.1311492275,38.1765174866,6801400
2016-01-04,37.6774803807,37.6926002502,37.3145400556,37.6926002502,17281200
2016-01-05,37.7833522947,38.0253106879,37.6850557961,37.9345741272,8630500
2016-01-06,37.5565090891,37.9572549714,37.5338263940,37.8060302734,12429100
2016-01-07,37.3825947688,37.7530950660,37.2162502278,37.3523521423,16031500
2016-01-08,37.5943218365,37.5943218365,36.9894229736,37.0650367737,14691000
2016-01-11,37.2918702376,37.5489513741,37.0499118603,37.4128494263,15890200
2016-01-12,37.6396870923,37.7682291097,37.3145549642,37.6170043945,13171500
2016-01-13,37.6623662436,37.6926088740,36.8911229240,36.9289283752,19407900
2016-01-14,37.0347742182,37.3599061979,36.8608668847,37.1028251648,19025800
2016-01-15,36.4752568661,36.7625806004,36.2332956347,36.5206222534,24210900
2016-01-19,36.8911241416,37.0952770463,36.7247766895,36.9591751099,14945200
2016-01-20,36.5508682723,36.7172157198,35.8325531578,36.4979400635,28302800
2016-01-21,36.5281776036,36.8003785250,36.3013391758,36.6415939331,21001000
2016-01-22,37.0574721816,37.3447988393,36.7701484083,37.2691879272,13754500
2016-01-25,36.6642805467,37.2540535531,36.6037895284,36.9364814758,15869400
2016-01-26,37.0499206148,37.5187147211,37.0121151503,37.2767562866,10523400
2016-01-27,37.3296748610,37.7077351777,37.0121055795,37.2389411926,17247400
2016-01-28,37.3674831819,37.7531063497,37.2540668088,37.6170043945,15649200
2016-01-29,37.8740806707,38.4336111794,37.7001732802,38.3806800842,20576300
2016-02-01,38.2975034970,38.6680009173,38.1840842712,38.5092163086,18573100
2016-02-02,38.2294540466,38.2294540466,37.9270046887,38.0177383423,14068600
2016-02-03,38.1614126447,38.2294636230,37.5791993596,37.9345741272,25209800
2016-02-04,37.7682278891,37.8135932831,37.4052903151,37.5867576599,21240800
2016-02-05,37.6547994736,37.7682186998,37.3296674352,37.5262603760,20073300
2016-02-08,37.2767537831,37.5338349631,36.9667443795,37.4279785156,21546900
2016-02-09,37.1330749696,37.8816325839,37.1028294600,37.6774826050,24376300
2016-02-10,37.8135855327,38.0328611734,37.5867499560,37.6321182251,14798700
2016-02-11,37.1860156894,37.5035849940,36.9591800597,37.3296775818,26010400
2016-02-12,37.5565022279,37.8665143885,37.3825948666,37.8589515686,12464000
2016-02-16,38.1840939826,38.2143395018,37.8740846221,38.1614112854,15217700
2016-02-17,38.3277498442,38.6680046703,38.2143334917,38.5545883179,11040500
2016-02-18,38.4260483582,38.5016592639,38.1765300621,38.3806800842,13101900
2016-02-19,38.2748298874,38.5167882861,38.0631170097,38.4411773682,9795000
2016-02-22,38.6604602177,38.7436339734,38.5243582327,38.6302146912,9152000
2016-02-23,38.5545953541,38.6982572472,38.4638587943,38.6226463318,9986500
2016-02-24,38.4411762094,38.7889910365,38.2445860981,38.7436256409,13271700
2016-02-25,38.8419197887,39.2048573808,38.7511861117,39.1821746826,9512000
2016-02-26,39.2880390290,39.2880390290,38.5546037592,38.6302146912,28143900
2016-02-29,38.6075186997,38.9099652077,38.4940994565,38.5016593933,13596800
2016-03-01,38.7209333610,38.9402090166,38.6604452158,38.8721580505,13169700
2016-03-02,38.9175294727,38.9855804443,38.6755711036,38.9855804443,16157700
