Date,Open,High,Low,Close,Volume
1998-12-22,12.0426525784,12.0774914961,11.8103931265,11.9091033936,601000
1998-12-23,12.1703928339,12.1936187744,11.9497463989,12.1936187744,676600
1998-12-24,12.1936219600,12.1936219600,12.1007181737,12.1471700668,487400
1998-12-28,12.3329773931,12.3329773931,12.1123309049,12.1820087433,618600
1998-12-29,12.2400752764,12.2691077130,12.0774936313,12.2168493271,247600
1998-12-30,12.1471680011,12.3155560853,12.1065226015,12.1703939438,191200
1998-12-31,12.1703980910,12.2284629674,12.0194294124,12.1239461899,154400
1999-01-04,12.1355562905,12.4723324938,12.1123303455,12.2632989883,1301200
1999-01-05,12.2865293350,12.6465316123,12.2865293350,12.5768537521,590400
1999-01-06,12.8904014297,12.9833052237,12.7858846613,12.9484663010,1249400
1999-01-07,12.8207233959,13.0181439555,12.7394325773,12.9078207016,1069200
1999-01-08,13.1923377061,13.2155636528,12.8149160728,12.9600782394,1065600
1999-01-11,13.3316944193,13.3316944193,12.9484662697,13.0878219604,995800
1999-01-12,13.1923378641,13.2155638111,12.7336254120,12.7336254120,972000
1999-01-13,11.8916844277,13.0645947082,11.8916844277,12.7278184891,1096600
1999-01-14,12.7626596119,12.8671763876,12.4723352349,12.5536260605,732600
1999-01-15,12.6349217500,12.9310527285,12.5768568522,12.9252462387,1307800
1999-01-19,13.2387928832,13.3781485978,13.0123398471,13.3723421097,874600
1999-01-20,13.7033057090,13.9297586423,13.4710462902,13.4942722321,2264400
1999-01-21,13.4710565304,13.4942824900,13.0529892588,13.1458930969,2985800
1999-01-22,12.9136257172,13.1574981453,12.7800765303,12.9136257172,2582000
1999-01-25,13.0762071951,13.1458850309,12.8555607149,13.1400785446,1893200
1999-01-26,13.2852422411,13.6800833567,13.2852422411,13.6684703827,1427800
1999-01-27,13.8426611887,13.9297584697,13.3781423569,13.3781423569,2733800
1999-01-28,13.6568632114,13.8542838530,13.6046048062,13.8484773636,1807200
1999-01-29,13.8891198749,14.0633145222,13.7265382042,14.0517015457,1867200
1999-02-01,14.1794403558,14.2607311687,13.9587938638,14.0633106232,1826000
1999-02-02,14.1213767009,14.1213767009,13.6104058334,13.8252458572,2518400
1999-02-03,13.7729863110,14.1446014560,13.6800825248,13.9239549637,2668200
1999-02-04,14.0284712138,14.0284712138,13.3316928422,13.4478225708,3891800
1999-02-05,13.3781460652,13.4594368833,12.9136271046,13.1226606369,3664800
1999-02-08,13.2852369264,13.5639481906,13.0529775395,13.3433017731,2629200
1999-02-09,13.3781472911,13.3897602662,12.7510466368,12.8207244873,4171000
1999-02-10,12.8787867989,13.1574981453,12.7278181529,12.9136257172,2803600
1999-02-11,13.1458833347,13.4826594979,13.0181406521,13.4594335556,5333400
1999-02-12,13.1458928502,13.2968615843,12.8555683614,12.9252462387,5834800
1999-02-16,13.2852411787,13.3084671248,12.8207222563,12.8671741486,3452800
1999-02-17,12.5420148221,12.9949209129,12.4723369620,12.5768537521,5567000
